user_id,join,duration,elapsed,main_lang,python_rate
souta0201,2022-11-04 16:36:16,0 days 00:00:00,118 days 13:40:40.674328,C++,0.0
souta_1326,2021-03-06 12:32:25,621 days 09:54:31,105 days 07:50:00.674328,C++,0.016666666666666666
southball,2021-08-07 17:38:03,461 days 22:01:20,110 days 14:37:33.674328,Rust,0.0
soytaro,2021-11-14 16:15:20,0 days 00:27:42,473 days 13:33:54.674328,Python,1.0
spa15332,2021-05-22 17:19:10,526 days 02:16:27,123 days 10:41:19.674328,PyPy,0.05555555555555555
spady,2021-03-06 12:23:10,621 days 08:36:44,105 days 09:17:02.674328,C++,0.01282051282051282
spark_s_s,2021-03-07 11:52:40,7 days 07:51:31,718 days 10:32:45.674328,C++,0.0
sparsht,2021-06-11 17:21:53,0 days 02:16:32,629 days 10:38:31.674328,C++,0.0
spawn,2021-03-13 20:44:33,616 days 16:38:52,102 days 16:53:31.674328,C++,0.0
spiT,2021-04-25 19:42:57,0 days 03:01:21,676 days 07:32:38.674328,C++,0.0
spica27,2022-02-16 16:36:40,0 days 00:00:00,379 days 13:40:16.674328,C++,0.0
spica314,2021-03-06 17:18:53,699 days 07:41:37,27 days 05:16:26.674328,Rust,0.0
spinute,2022-09-17 16:24:04,14 days 01:49:14,152 days 12:03:38.674328,Ruby,0.0
spipipike,2021-03-07 03:14:25,76 days 12:41:19,649 days 14:21:12.674328,C++,0.0
spookywooky,2021-03-06 17:55:28,50 days 04:01:32,676 days 08:19:56.674328,C++,0.0
sprads,2022-08-02 15:34:08,0 days 00:00:00,212 days 14:42:48.674328,Text,0.0
springus,2022-01-17 16:02:36,38 days 00:51:49,371 days 13:22:31.674328,C++,0.0
sqrt10,2021-03-07 17:04:31,0 days 01:00:45,725 days 12:11:40.674328,C++,0.0
sqrt2,2023-02-01 00:44:55,0 days 00:31:40,30 days 05:00:21.674328,C++,0.0
sqrt_3,2021-11-17 01:29:34,441 days 23:29:19,29 days 05:18:03.674328,C++,0.0
sqrtvia,2023-01-28 19:10:43,8 days 00:28:59,25 days 10:37:14.674328,Kotlin,0.0
square1001,2021-06-26 14:05:50,491 days 04:54:04,123 days 11:17:02.674328,C++,0.0
squibon,2023-01-29 01:38:25,7 days 16:21:11,25 days 12:17:20.674328,C++,0.0
srajput,2022-10-30 16:08:22,0 days 00:14:57,123 days 13:53:37.674328,C++,0.0
sriram194,2022-09-16 21:47:48,0 days 00:00:00,167 days 08:29:08.674328,Python,1.0
srlabib,2021-04-25 21:32:18,0 days 01:25:36,676 days 07:19:02.674328,C++,0.0
srpkdyy,2021-11-14 16:37:36,311 days 09:19:59,162 days 04:19:21.674328,PyPy,0.3333333333333333
srtubaki,2021-11-14 19:48:23,0 days 00:07:41,473 days 10:20:52.674328,C++,0.0
sryr,2021-03-12 08:24:18,1 days 05:41:03,719 days 16:11:35.674328,C++,0.0
ssaattoo,2022-02-12 18:24:21,357 days 03:47:51,26 days 08:04:44.674328,C++,0.0
ssdng,2021-03-07 22:38:31,482 days 19:56:45,242 days 11:41:40.674328,Rust,0.0
sshi_xyz,2022-09-23 14:09:23,130 days 16:52:00,29 days 23:15:33.674328,Python,1.0
sssyh,2022-07-03 15:23:17,0 days 00:00:00,242 days 14:53:39.674328,C++,0.0
ssvb,2021-11-14 16:45:58,350 days 03:02:03,123 days 10:28:55.674328,D,0.0
st2d,2021-03-06 12:55:39,154 days 05:18:43,572 days 12:02:34.674328,PyPy,0.38461538461538464
st98781012,2022-11-15 15:32:47,74 days 02:26:55,33 days 12:17:14.674328,C++,0.0
stOtue,2022-02-06 21:03:41,0 days 00:00:00,389 days 09:13:15.674328,C++,0.0
st_red_strat,2022-04-01 20:45:22,0 days 00:00:00,335 days 09:31:34.674328,Pascal,0.0
star999999,2022-05-28 20:57:28,7 days 19:26:58,270 days 13:52:30.674328,C++,0.0
stardust,2021-04-25 21:04:06,0 days 03:51:52,676 days 05:20:58.674328,Python,1.0
starpentagon,2022-02-14 00:07:29,362 days 17:34:07,19 days 12:35:20.674328,C++,0.0
startagain,2021-11-14 16:47:38,28 days 03:12:11,445 days 10:17:07.674328,PyPy,0.0
startcpp,2021-08-07 17:11:26,449 days 01:45:55,123 days 11:19:35.674328,C++,0.0
starxingchenc,2021-03-06 13:07:15,5 days 12:01:17,721 days 05:08:24.674328,C++,0.0
statiolake,2021-05-30 19:42:53,615 days 22:39:38,25 days 11:54:25.674328,Rust,0.030303030303030304
sten,2021-04-25 20:11:20,334 days 22:47:03,341 days 11:18:33.674328,C++,0.0
stk02,2022-09-22 18:57:49,3 days 16:19:44,157 days 18:59:23.674328,PyPy,0.0
stng,2021-12-12 16:44:59,342 days 23:12:01,102 days 14:19:56.674328,PyPy,0.0
stoq,2021-03-06 12:24:35,623 days 03:23:38,103 days 14:28:43.674328,C++,0.0
stpete,2021-03-12 21:55:00,609 days 22:46:33,110 days 09:35:23.674328,Python,1.0
str0321,2022-05-28 20:12:17,0 days 00:00:00,278 days 10:04:39.674328,Python,1.0
strange757,2022-07-03 17:58:09,131 days 01:44:54,111 days 10:33:53.674328,C++,0.13333333333333333
strangerxxx,2021-11-16 15:55:04,448 days 21:23:04,22 days 16:58:48.674328,PyPy,0.0622568093385214
streeeeeeeee,2021-03-06 14:42:42,0 days 02:35:22,726 days 12:58:52.674328,C++,0.0
striver_007,2021-03-11 18:00:34,0 days 00:00:00,721 days 12:16:22.674328,C++,0.0
strongf,2021-05-26 18:22:14,0 days 00:31:05,645 days 11:23:37.674328,Python,1.0
studentWheat,2022-09-17 16:13:29,0 days 00:00:00,166 days 14:03:27.674328,C++,0.0
subromance,2022-11-02 21:27:41,0 days 00:00:00,120 days 08:49:15.674328,Python,1.0
such_that,2021-11-14 18:59:06,370 days 07:14:50,103 days 04:03:00.674328,PyPy,0.23809523809523808
sudo,2021-05-23 00:32:18,0 days 00:00:00,649 days 05:44:38.674328,Ruby,0.0
sueki_1414,2021-05-23 00:18:47,0 days 15:06:02,648 days 14:52:07.674328,C++,0.0
sugar0zaki,2021-04-16 11:06:16,9 days 12:07:19,676 days 07:03:21.674328,Python,1.0
sugarrr,2021-03-06 20:35:11,700 days 16:42:47,25 days 16:58:58.674328,C++,0.008064516129032258
sugim48,2022-09-20 21:39:30,3 days 16:46:30,159 days 15:50:56.674328,C++,0.0
sugu,2021-03-10 18:05:33,558 days 06:14:04,164 days 05:57:19.674328,C++,0.0
sugyan,2021-03-11 23:33:28,2 days 11:44:48,718 days 18:58:40.674328,Rust,0.0
suikataro,2022-10-30 15:10:51,98 days 03:10:18,25 days 11:55:47.674328,C++,0.0
suikkee,2022-11-13 00:00:40,3 days 00:04:38,107 days 06:11:38.674328,Java,0.0
suisankafe2,2022-02-12 18:12:59,1 days 01:25:47,382 days 10:38:10.674328,Python,1.0
suisen,2021-03-06 18:01:47,693 days 02:46:58,33 days 09:28:11.674328,C++,0.0
suiso11,2021-04-27 13:47:03,60 days 01:21:08,614 days 15:08:45.674328,Python,1.0
sujin2010,2021-03-06 15:03:40,85 days 02:51:43,641 days 12:21:33.674328,C++,0.0
sumitacchan,2022-08-11 20:16:19,177 days 06:19:54,26 days 03:40:43.674328,C++,0.0
summer2020,2022-10-25 20:31:21,0 days 00:00:00,128 days 09:45:35.674328,C++,0.0
sumochi,2021-04-25 20:55:04,334 days 21:58:19,341 days 11:23:33.674328,C++,0.0
sumoooru,2021-03-06 16:15:38,701 days 03:01:50,25 days 10:59:28.674328,C++,0.0
suna27,2021-03-18 23:22:42,0 days 00:00:00,714 days 06:54:14.674328,Python,1.0
sunchan,2022-02-13 14:25:31,70 days 01:58:15,312 days 13:53:10.674328,C++,0.0
sunfangze,2021-09-15 18:01:06,0 days 00:00:00,533 days 12:15:50.674328,C++,0.0
sunqirui,2022-06-12 13:38:55,217 days 21:12:23,45 days 19:25:38.674328,Python,0.6666666666666666
sunrize,2022-08-09 22:25:04,0 days 00:00:00,205 days 07:51:52.674328,C,0.0
sunruigang,2022-07-18 14:00:59,0 days 00:00:00,227 days 16:15:57.674328,Python,1.0
sunzhongyixuan1,2022-09-05 23:11:17,0 days 00:00:00,178 days 07:05:39.674328,C++,0.0
sup,2021-03-13 03:33:00,147 days 15:45:59,572 days 10:57:57.674328,C++,0.0
superrino1,2021-03-07 21:38:48,614 days 12:37:30,110 days 20:00:38.674328,Ruby,0.034482758620689655
suroyuu,2021-03-06 23:12:54,6 days 00:51:56,720 days 06:12:06.674328,C#,0.0
surume2436,2021-03-07 18:32:47,6 days 01:26:28,719 days 10:17:41.674328,PyPy,0.4074074074074074
sushiking,2021-03-07 13:07:38,700 days 06:18:34,25 days 10:50:44.674328,C++,0.0
susumu_18,2022-03-26 18:10:42,0 days 00:48:25,341 days 11:17:49.674328,C,0.0
sususu_pg,2022-02-14 00:23:23,356 days 03:47:07,26 days 02:06:26.674328,C++,0.0
suta,2021-08-07 16:47:36,259 days 23:16:52,312 days 14:12:28.674328,C++,0.0
suya_172,2022-08-15 15:29:49,91 days 08:07:10,108 days 06:39:57.674328,C++,0.2857142857142857
suzieQ,2021-03-09 13:38:03,0 days 00:00:00,723 days 16:38:53.674328,Python,1.0
suzipei,2021-03-09 16:25:15,0 days 18:07:53,722 days 19:43:48.674328,C++,0.0
suzu6,2021-04-25 21:54:41,0 days 02:04:22,676 days 06:17:53.674328,Rust,0.0
suzuken_w,2022-08-08 15:54:54,83 days 03:02:01,123 days 11:20:01.674328,C++,0.0
suzume,2021-03-06 20:16:52,84 days 22:51:08,641 days 11:08:56.674328,Rust,0.0
suzuna,2022-02-13 01:57:54,350 days 21:31:41,32 days 06:47:21.674328,PyPy,0.0625
suzushi1i,2022-04-24 15:05:26,34 days 08:02:02,278 days 07:09:28.674328,C++,0.0
suzuya,2023-01-28 22:52:24,0 days 18:38:49,32 days 12:45:43.674328,PyPy,0.0
swanky,2021-03-06 17:06:49,12 days 05:57:24,714 days 07:12:43.674328,C++,0.0
sweetsblast,2021-06-26 14:00:14,0 days 04:16:26,614 days 12:00:16.674328,C++,0.0
swiftc,2021-03-06 13:54:52,618 days 06:28:10,108 days 09:53:54.674328,C++,0.0
swimcamera,2021-03-07 19:52:17,6 days 17:03:20,718 days 17:21:19.674328,C++,0.0
sword060,2022-05-28 18:08:12,81 days 10:38:20,197 days 01:30:24.674328,C++,0.0
swysenk,2021-06-26 13:13:33,0 days 00:00:00,614 days 17:03:23.674328,Python,1.0
syak,2022-11-12 19:24:01,0 days 00:59:35,110 days 09:53:20.674328,C++,0.0
syaro,2022-03-26 15:15:16,0 days 03:31:02,341 days 11:30:38.674328,PyPy,0.0
syl659,2021-03-09 13:08:12,0 days 00:00:00,723 days 17:08:44.674328,C++,0.0
sylphy0918,2022-03-26 18:01:44,0 days 00:55:59,341 days 11:19:13.674328,C++,0.0
syndrome,2023-01-28 13:01:12,5 days 03:36:52,28 days 13:38:52.674328,PyPy,0.0
syrup160g,2021-04-25 21:06:46,0 days 00:00:00,676 days 09:10:10.674328,PyPy,0.0
systemtrade365,2022-03-26 19:17:01,0 days 00:16:02,341 days 10:43:53.674328,Java,0.0
syu_mei,2021-04-25 21:32:32,649 days 17:58:21,26 days 14:46:03.674328,C++,0.0
syumei,2023-01-28 16:24:45,6 days 19:09:59,26 days 18:42:12.674328,C++,0.0
syun0713,2022-06-02 17:14:35,248 days 00:39:42,25 days 12:22:39.674328,C++,0.0
syunsuke,2022-01-04 19:24:26,396 days 13:30:57,25 days 21:21:33.674328,PyPy,0.0
syunsuke7,2022-07-03 15:19:56,0 days 02:58:45,242 days 11:58:15.674328,Python,1.0
syurede,2022-02-12 23:11:44,70 days 18:05:27,312 days 12:59:45.674328,C++,0.0
syurenuko,2022-04-24 16:06:35,286 days 13:05:12,26 days 01:05:09.674328,Python,1.0
t0512,2022-11-12 16:07:08,6 days 22:49:39,103 days 15:20:09.674328,Python,0.75
t104,2021-03-06 19:45:21,455 days 14:55:48,270 days 19:35:47.674328,C++,0.0
t1234,2023-01-28 15:09:14,1 days 00:21:56,32 days 14:45:46.674328,C++,0.0
t18j039,2021-11-27 11:47:12,0 days 00:00:00,460 days 18:29:44.674328,Python,1.0
t3tri5,2022-02-27 11:28:06,20 days 08:10:12,348 days 10:38:38.674328,C++,0.0
t98slider,2021-03-06 12:08:08,700 days 18:01:58,26 days 00:06:50.674328,C++,0.0
t9d2,2022-03-26 15:19:55,0 days 00:31:09,341 days 14:25:52.674328,PyPy,0.0
tOrt,2021-04-25 22:37:54,0 days 00:00:00,676 days 07:39:02.674328,Go,0.0
tRue,2022-02-23 21:56:01,2 days 18:16:47,369 days 14:04:08.674328,C++,0.0
t_matsumura,2021-12-12 19:11:35,0 days 00:43:42,445 days 10:21:39.674328,C++,0.0
t_sawada,2021-04-25 20:35:11,1 days 15:37:34,674 days 18:04:11.674328,PyPy,0.2222222222222222
taakuu,2021-04-27 17:55:19,0 days 00:28:40,674 days 11:52:57.674328,C++,0.0
taaroyuumu,2021-08-07 19:29:44,0 days 00:00:00,572 days 10:47:12.674328,C++,0.0
tab_,2021-04-25 22:19:16,642 days 16:12:44,33 days 15:44:56.674328,Python,0.5882352941176471
tabae326,2021-03-06 18:38:48,694 days 00:15:19,32 days 11:22:49.674328,C++,0.01818181818181818
tabr,2021-03-06 17:37:12,602 days 23:30:16,123 days 13:09:28.674328,C++,0.0
tacomeet,2021-11-14 19:54:55,195 days 03:13:48,278 days 07:08:13.674328,PyPy,0.3333333333333333
tada,2021-03-10 18:48:27,56 days 05:54:29,666 days 05:34:00.674328,C++,0.0
tada72,2021-03-06 12:00:39,50 days 07:05:15,676 days 11:11:02.674328,C++,0.0
taehakota,2022-11-12 23:11:21,0 days 00:00:00,110 days 07:05:35.674328,Python,1.0
tagucha,2021-04-25 19:53:26,565 days 21:26:25,110 days 12:57:05.674328,Java,0.0
tah,2022-09-17 22:57:15,135 days 02:48:26,31 days 04:31:15.674328,Python,0.7241379310344828
taiga0629,2021-03-06 12:45:59,616 days 03:26:46,110 days 14:04:11.674328,PyPy,0.0
tainto,2021-11-16 16:25:49,438 days 23:18:57,32 days 14:32:10.674328,C++,0.0
taio,2021-06-26 14:07:19,448 days 23:01:48,165 days 17:07:49.674328,C++,0.0
taipontaipon,2022-08-13 19:13:01,193 days 00:50:48,8 days 10:13:07.674328,PyPy,0.35
taisii,2022-02-16 20:03:51,0 days 02:57:41,379 days 07:15:24.674328,C++,0.0
taitakra,2021-03-07 22:51:44,5 days 19:49:26,719 days 11:35:46.674328,C#,0.0
taka2005,2022-02-16 20:49:22,139 days 16:47:09,239 days 16:40:25.674328,C#,0.0
taka6496,2022-10-31 18:23:00,0 days 00:00:00,122 days 11:53:56.674328,Python,1.0
takachy,2021-03-13 11:37:21,43 days 11:04:23,676 days 07:35:12.674328,Python,0.7692307692307693
takahashi8821,2022-11-17 12:16:25,0 days 00:38:06,105 days 17:22:25.674328,PyPy,0.0
takayafeel,2022-05-31 23:47:30,2 days 23:39:54,272 days 06:49:32.674328,PyPy,0.0
take000,2021-03-06 12:37:19,620 days 13:18:57,106 days 04:20:40.674328,C++,0.0
take10,2021-04-25 20:34:15,0 days 02:23:00,676 days 07:19:41.674328,C++,0.0
take213,2021-03-06 17:38:45,527 days 18:46:42,198 days 17:51:29.674328,PyPy,0.23
take911,2021-03-08 11:17:20,622 days 06:33:16,102 days 12:26:20.674328,PyPy,0.28065395095367845
takechan,2021-04-25 21:28:57,0 days 00:00:00,676 days 08:47:59.674328,PyPy,0.0
takechan3,2022-04-24 15:16:52,0 days 02:20:45,312 days 12:39:19.674328,Swift,0.0
takechanman_,2021-08-07 19:39:31,546 days 19:09:49,25 days 15:27:36.674328,Python,0.8301886792452831
takekinmkk,2021-03-06 14:19:20,701 days 05:10:50,25 days 10:46:46.674328,C++,0.020689655172413793
takeky0,2021-06-26 19:01:26,449 days 03:37:04,165 days 07:38:26.674328,Crystal,0.0
takeo1116,2021-04-25 20:19:26,0 days 02:48:11,676 days 07:09:19.674328,C++,0.0
takeshi89,2021-03-06 20:31:22,526 days 03:04:41,200 days 06:40:53.674328,C++,0.0
taketake1818,2022-08-13 20:51:40,0 days 00:00:00,201 days 09:25:16.674328,PyPy,0.0
taketake63742,2022-09-18 23:17:24,139 days 19:05:07,25 days 11:54:25.674328,C++,0.04
takey,2021-12-12 16:26:23,343 days 04:30:28,102 days 09:20:05.674328,C++,0.0
taki0711,2022-02-12 16:46:08,71 days 02:38:28,312 days 10:52:20.674328,C++,0.0
takkii,2021-04-25 19:11:29,573 days 22:45:27,102 days 12:20:00.674328,PyPy,0.14864864864864866
tako124,2022-11-11 22:21:57,0 days 13:24:16,110 days 18:30:43.674328,PyPy,0.0
takoagemat,2021-03-10 00:27:16,522 days 00:54:38,201 days 04:55:02.674328,C++,0.0
takopen,2022-02-20 04:13:03,349 days 14:05:51,26 days 11:58:02.674328,Python,0.6611111111111111
takoshi,2021-03-13 22:09:11,448 days 18:18:25,270 days 13:49:20.674328,C++,0.0
takotaketako,2022-05-29 14:07:48,0 days 00:00:00,277 days 16:09:08.674328,PyPy,0.0
takotakot,2021-04-25 22:49:12,104 days 17:25:47,571 days 14:01:57.674328,C++,0.0
takoyakimaster65,2022-02-14 17:48:30,0 days 00:00:00,381 days 12:28:26.674328,C++,0.0
taku333,2022-08-16 09:38:04,0 days 00:00:00,198 days 20:38:52.674328,Python,1.0
taku_haru,2021-04-25 20:13:18,202 days 22:04:16,473 days 11:59:22.674328,C++,0.11764705882352941
takuandaisuki,2022-09-22 16:52:32,135 days 10:39:40,26 days 02:44:44.674328,C++,0.0
takuhouse,2021-11-14 18:30:24,97 days 05:33:40,376 days 06:12:52.674328,Python,0.8888888888888888
takumaiq,2021-08-07 17:41:52,0 days 00:00:00,572 days 12:35:04.674328,Python,1.0
takumat,2021-03-06 12:54:37,385 days 05:43:45,341 days 11:38:34.674328,C++,0.0
takumi152,2021-03-07 05:31:37,702 days 14:12:47,23 days 10:32:32.674328,C++,0.0
takus4649,2022-04-24 15:19:52,157 days 05:12:20,155 days 09:44:44.674328,Python,0.75
takuw09,2021-12-15 09:34:21,238 days 08:05:50,204 days 12:36:45.674328,PyPy,0.0
takytank,2021-03-06 12:14:18,701 days 05:31:31,25 days 12:31:07.674328,C#,0.0
tamacake39,2021-03-07 02:16:45,602 days 14:14:54,123 days 13:45:17.674328,C++,0.0
tamagosushi,2022-10-30 17:41:30,97 days 23:37:47,25 days 12:57:39.674328,C++,0.0
tamakoma,2023-01-30 23:22:49,5 days 12:32:10,25 days 18:21:57.674328,PyPy,0.5
tamaron,2021-03-06 13:16:36,253 days 05:20:44,473 days 11:39:36.674328,C#,0.0
tamato,2021-03-06 12:53:26,701 days 03:43:46,25 days 13:39:44.674328,C++,0.0
tamson,2022-07-03 15:43:48,0 days 03:13:54,242 days 11:19:14.674328,Python,1.0
tamurahey,2021-04-25 19:42:28,62 days 05:11:10,614 days 05:23:18.674328,Rust,0.0
tamurapan,2021-03-06 18:18:27,7 days 22:52:06,718 days 13:06:23.674328,C++,0.0
tan_iC,2021-04-25 20:57:37,0 days 00:00:00,676 days 09:19:19.674328,C++,0.0
tanabe_R,2022-07-13 13:48:00,28 days 13:11:36,204 days 03:17:20.674328,Python,1.0
tanachiu,2021-05-22 22:56:51,0 days 00:30:24,649 days 06:49:41.674328,C++,0.0
tanaka_takashi,2022-10-30 15:15:14,0 days 00:45:45,123 days 14:15:57.674328,PyPy,0.0
tanakamidnight,2022-10-30 15:05:51,97 days 17:40:46,25 days 21:30:19.674328,Rust,0.09090909090909091
tanakanotarousan,2022-06-24 17:34:39,197 days 05:41:13,54 days 07:01:04.674328,Rust,0.0
tanakh,2021-04-25 20:09:51,573 days 22:04:30,102 days 12:02:35.674328,Rust,0.0
tananobo,2022-02-12 17:06:53,352 days 05:28:35,31 days 07:41:28.674328,PyPy,0.4722222222222222
tanashou1,2023-02-04 22:56:20,0 days 21:39:38,25 days 09:40:58.674328,Rust,0.0
tangfq1,2022-11-12 20:02:40,0 days 00:00:00,110 days 10:14:16.674328,Python,1.0
taniel,2022-04-24 15:05:26,0 days 03:23:17,312 days 11:48:13.674328,Ruby,0.0
tanipen,2021-03-06 15:32:12,13 days 23:33:02,712 days 15:11:42.674328,PyPy,0.0
tanishi14,2021-03-07 01:29:40,360 days 00:18:01,366 days 04:29:15.674328,PyPy,0.0
tanishihigashi,2021-04-25 20:31:46,650 days 22:12:18,25 days 11:32:52.674328,C++,0.0
tanson,2023-01-28 19:16:54,7 days 06:23:44,26 days 04:36:18.674328,OCaml,0.0
tanzaku,2021-03-07 23:33:21,699 days 19:18:12,25 days 11:25:23.674328,Rust,0.0
taokuno,2022-06-05 19:24:57,1 days 23:51:38,268 days 11:00:21.674328,C++,0.0
taotao2012,2022-03-26 15:16:01,68 days 05:47:12,273 days 09:13:43.674328,PyPy,0.0
taq2777,2022-04-24 15:14:18,0 days 00:00:00,312 days 15:02:38.674328,Python,1.0
tarattata,2021-03-07 00:11:01,523 days 20:37:44,202 days 09:28:11.674328,C++,0.0
tardigrade,2021-03-06 15:35:43,693 days 00:18:07,33 days 14:23:06.674328,C++,0.0
taromi22,2021-03-07 20:57:04,0 days 00:00:00,725 days 09:19:52.674328,C++,0.0
tarow,2021-06-26 19:29:16,0 days 00:00:00,614 days 10:47:40.674328,C++,0.0
tashikani,2021-04-25 19:34:09,651 days 02:08:50,25 days 08:33:57.674328,C++,0.0
tassei903,2021-03-13 20:32:05,476 days 19:26:43,242 days 14:18:08.674328,PyPy,0.0
tatananonano,2023-02-15 23:42:47,0 days 00:43:32,15 days 05:50:37.674328,C++,0.0
tatata96,2022-02-12 15:53:49,358 days 02:36:32,25 days 11:46:35.674328,C++,0.0
tatetuke,2022-04-24 16:13:50,109 days 00:42:20,203 days 13:20:46.674328,C++,0.0
tato,2021-03-07 21:22:28,5 days 17:38:17,719 days 15:16:11.674328,Python,1.0
tatsu,2021-03-08 16:39:35,3 days 01:34:10,721 days 12:03:11.674328,C++,0.0
tatsu_ota,2021-08-07 16:56:48,0 days 02:50:12,572 days 10:29:56.674328,Python,1.0
tatyam,2021-04-25 21:00:59,433 days 22:35:14,242 days 10:40:43.674328,C++,0.0
taxi1729,2021-03-09 00:08:40,523 days 15:04:56,200 days 15:03:20.674328,C++,0.0
tayu0110,2021-05-23 23:12:13,443 days 00:25:47,205 days 06:38:56.674328,Rust,0.0
tcltk,2021-03-06 14:27:31,484 days 04:30:26,242 days 11:18:59.674328,PyPy,0.0
tdt76799,2021-06-26 14:36:49,0 days 01:15:18,614 days 14:24:49.674328,C,0.0
te2T,2022-08-15 22:17:20,171 days 18:31:47,27 days 13:27:49.674328,C++,0.0
tea_leaf,2021-08-08 21:23:41,0 days 23:32:14,570 days 09:21:01.674328,Python,1.0
teamhimeE,2021-04-25 20:11:16,0 days 02:46:02,676 days 07:19:38.674328,C++,0.0
tebanya,2023-01-28 13:56:43,0 days 07:02:10,33 days 09:18:03.674328,C++,0.0
teepa,2021-03-06 15:32:24,0 days 00:00:00,726 days 14:44:32.674328,Python,1.0
tellur,2021-08-07 19:17:50,465 days 23:03:47,106 days 11:55:19.674328,C++,0.0
temnam,2021-03-06 15:48:02,693 days 07:34:32,33 days 06:54:22.674328,C++,0.023255813953488372
temp_ge,2022-02-16 08:51:24,4 days 08:28:03,375 days 12:57:29.674328,PyPy,0.0
temu,2022-08-11 23:25:29,0 days 21:28:20,202 days 09:23:07.674328,Python,1.0
tennnomikasa,2023-01-28 12:15:58,0 days 00:00:00,33 days 18:00:58.674328,C++,0.0
tenorist,2021-04-25 12:06:30,0 days 10:51:13,676 days 07:19:13.674328,C++,0.0
tenten1121,2023-02-10 09:22:45,0 days 00:00:00,20 days 20:54:11.674328,Awk,0.0
teradai,2021-03-07 15:57:04,0 days 01:08:29,725 days 13:11:23.674328,C++,0.0
teradai0410,2022-11-13 12:17:08,0 days 00:00:00,109 days 17:59:48.674328,PyPy,0.0
terakan315,2021-03-10 11:53:08,696 days 22:49:55,25 days 19:33:53.674328,C#,0.0
terrafarm,2021-03-06 18:36:05,616 days 23:01:07,109 days 12:39:44.674328,Python,0.7477477477477478
terry_u16,2021-03-06 14:31:06,701 days 08:21:45,25 days 07:24:05.674328,Rust,0.0
teruterubouzu,2022-06-07 10:08:03,166 days 03:54:03,102 days 16:14:50.674328,Python,0.8272727272727273
test_for_aio,2021-06-04 15:53:00,22 days 01:33:14,614 days 12:50:42.674328,C,0.0
test_for_aio2,2021-06-04 16:58:23,22 days 00:34:03,614 days 12:44:30.674328,C,0.0
test_for_aio4,2021-06-04 15:57:35,0 days 00:00:00,636 days 14:19:21.674328,C++,0.0
tetorapentagon,2022-11-18 19:52:58,73 days 17:14:16,30 days 17:09:42.674328,PyPy,0.0
tetsupp,2022-10-30 15:53:50,98 days 05:41:12,25 days 08:41:54.674328,C++,0.010752688172043012
tettyA,2022-08-09 21:09:50,94 days 17:22:30,110 days 15:44:36.674328,C++,0.2857142857142857
tfuji,2021-03-07 14:34:46,529 days 05:43:54,196 days 09:58:16.674328,C++,0.0
th90tk297,2021-03-06 12:18:45,385 days 03:24:49,341 days 14:33:22.674328,C++,0.0
thankaku,2022-02-13 18:04:23,363 days 17:17:48,18 days 18:54:45.674328,PyPy,0.09090909090909091
thanks_wwbdmij_,2021-03-11 22:53:12,75 days 18:47:41,645 days 12:36:03.674328,Python,1.0
thanol,2022-04-12 02:35:11,201 days 15:24:31,123 days 12:17:14.674328,PyPy,0.3333333333333333
thatRedUnicorn,2021-03-08 07:26:47,1 days 21:32:58,723 days 01:17:11.674328,C++,0.0
the_gak,2021-04-25 21:13:12,0 days 01:17:49,676 days 07:45:55.674328,C++,0.0
theanine,2021-11-14 16:44:35,350 days 03:39:55,123 days 09:52:26.674328,Crystal,0.0
thed_1118,2022-03-26 16:25:39,0 days 00:00:00,341 days 13:51:17.674328,Python,1.0
thegreatlover,2021-04-25 23:56:05,0 days 12:58:27,675 days 17:22:24.674328,C++,0.0
themousepotato,2021-12-12 16:42:05,0 days 00:00:00,445 days 13:34:51.674328,C++,0.0
theory_and_me,2021-03-13 11:47:52,702 days 10:27:22,17 days 08:01:42.674328,C++,0.0
therealbeef,2022-06-03 23:32:36,1 days 19:29:36,270 days 11:14:44.674328,C++,0.0
thithiesha,2021-04-25 19:31:36,0 days 02:00:47,676 days 08:44:33.674328,C++,0.0
thizukare87,2022-05-31 23:31:06,0 days 00:00:00,275 days 06:45:50.674328,PyPy,0.0
threecourse,2021-04-25 20:20:51,552 days 22:36:03,123 days 11:20:02.674328,C#,0.0
through,2021-12-12 19:09:03,419 days 22:21:10,25 days 12:46:43.674328,C++,0.0
thunder,2022-02-13 20:26:20,12 days 21:25:30,369 days 12:25:06.674328,C++,0.0
thunder_Storm,2021-04-25 19:11:47,0 days 00:05:01,676 days 11:00:08.674328,C++,0.0
tianhangj,2022-07-03 15:21:54,0 days 01:49:13,242 days 13:05:49.674328,C++,0.0
tiaotiao0830,2021-11-14 21:34:14,62 days 14:10:47,410 days 18:31:55.674328,C++,0.0
tichiban,2021-11-14 17:42:41,0 days 01:57:25,473 days 10:36:50.674328,Rust,0.0
tigerSMG,2021-11-20 07:02:38,0 days 11:07:06,467 days 12:07:12.674328,C++,0.0
tikitaka,2021-03-16 23:37:07,3 days 20:00:37,712 days 10:39:12.674328,PyPy,0.0
tiltg,2022-08-09 21:34:04,93 days 22:47:43,111 days 09:55:09.674328,C++,0.5
tiltga,2022-11-11 19:34:54,0 days 00:47:53,111 days 09:54:09.674328,Python,1.0
tinamori,2021-03-06 17:56:56,0 days 01:42:43,726 days 10:37:17.674328,PyPy,0.0
tinsep19,2021-05-24 13:36:53,617 days 00:04:53,30 days 16:35:10.674328,Ruby,0.0
